property_id,latitude,longitude,closest_station,distance
fdeb9202eac2a55839ca3dc5dfb05f81,51.4391804,-0.1490959,Balham Underground Station,0.53
a99f1da8785a3c528e2bd5f4b6fdb8f9,51.5572475,-0.0699405,,inf
58762f6eb33f1cb2bed3aa1bf83f7400,51.5572475,-0.0699405,,inf
3ccb77d5bdc762984a8aa3e4bc873bdc,51.5486616,-0.1726506,Finchley Road Underground Station,0.54
70db1c935e39cabbf9a7f67c9aac2592,51.4742449,-0.1359117,Battersea Power Station Underground Station,0.77
bdef9d2532e3dd76a48b2bc7e574e762,51.4453781,-0.3353847,,inf
81d42df58526aa8713f401ee70d3b591,51.53086709999999,-0.058421,Bethnal Green Underground Station,0.45
778e91a29b83eb70143890179e8064c8,51.4769376,-0.2096609,Parsons Green Underground Station,0.62
a6523bf78285371bae2d31558e0f2a55,51.5219646,-0.2579473,North Acton Underground Station,0.21
acda95950d0ff8373ad5b305b592250a,51.5219646,-0.2579473,North Acton Underground Station,0.21
a9a12f9675ce3a2ffe8349b30b11ebe3,51.5849026,-0.214967,Hendon Central Underground Station,0.81
f98b44f92cb8e3acddb3c46eba41763d,51.5145545,-0.1594992,Marble Arch Underground Station,0.13
dbb24f980dd878e7950c7b735634c618,51.5211195,-0.1570604,Baker Street Underground Station,0.2
409238d7663876f3859076da9066161f,51.5294637,-0.0964292,Old Street Underground Station,0.72
3f7261ff29bd9034c9027f19e41ad7cd,51.5232708,-0.1382555,Warren Street Underground Station,0.19
d4e9a29c1819b45c46fcf793a2f0d3ea,51.5220429,-0.1669848,Edgware Road (Circle Line) Underground Station,0.25
9e68a0ea0e3188d19d5541bf9bbb4cb6,51.4946512,-0.2407673,Stamford Brook Underground Station,0.34
87fb1038da21075fa3b658f6e27639c9,51.5183927,-0.1626573,Edgware Road (Circle Line) Underground Station,0.39
0b87e54de7186f40b70b1b347aa201a6,51.5148514,-0.1676883,Edgware Road (Circle Line) Underground Station,0.56
8f9e0ac4b0e043bad4c8f4538c5f4e9a,51.5162249,-0.1499442,Bond Street Underground Station,0.21
00e974b271c962fe89f63805647326b9,51.523472,-0.1566255,Baker Street Underground Station,0.07
cfe44e5f2bf1219542e6827d4ce4921b,51.523472,-0.1566255,Baker Street Underground Station,0.07
b6cb1c45fe5bf03ab9b637689d909626,51.5309165,-0.1766547,St. John's Wood Underground Station,0.44
11987bafb4c1b3b326a11b4430ae3a0f,51.4322751,-0.0434933,,inf
fa4411ad228adc94e39ba2712e031149,51.5189494,0.0132,Canning Town DLR Station,0.64
0d95922673098c61365006aca15a4a25,51.5120022,0.0055131,Canning Town Underground Station,0.26
d372e0a5679503222db2a059638e17f4,51.4946512,-0.2407673,Stamford Brook Underground Station,0.34
dc29f3dc0f4612cfd619e7681549171b,51.497132,-0.099149,Elephant & Castle Underground Station,0.31
868e0b2b415aa62b58be1dfd7457404f,51.5037101,-0.0937472,Borough Underground Station,0.28
9933c15fd5c78cc42b6b750fd464c52f,51.5037101,-0.0937472,Borough Underground Station,0.28
c8700b280ac89d9a6e251be08e23c25f,51.3592429,-0.1968606,,inf
3aba62752a0f216efc73ded16844ec3a,51.6035245,-0.1978154,Finchley Central Underground Station,0.47
b3f6af05b34bd90e5745c7a6ff8daf67,51.4946512,-0.2407673,Stamford Brook Underground Station,0.34
c793db93410b4667b50c8b84d50ee943,51.50817079999999,-0.1261651,Charing Cross Underground Station,0.11
ef671178175bb7538c6c080983ae7092,51.5814299,-0.0995315,Turnpike Lane Underground Station,1.01
9c6e2ea001efa700b3dbe5925b2892d9,51.5341685,-0.1364937,Mornington Crescent Underground Station,0.17
f9df3b91b007053e553c657bf824cb38,51.5295521,-0.1115933,Angel Underground Station,0.52
4d0ece610b2c6d8a12684e5a962d5766,51.526308,-0.1058481,Farringdon Underground Station,0.68
1bb0b8097296b81ebf9835cd360b55de,51.5295521,-0.1115933,Angel Underground Station,0.52
74c4f6f17255c84ec2c1abe751b843e6,51.5305504,-0.2201631,Kensal Green Underground Station,0.34
50f7d6834e1e48f24ccead6e91978963,51.513932,-0.1222102,Covent Garden Underground Station,0.18
2d10d33d9f12657963839179c2b9df08,51.6548713,-0.0789754,,inf
8d5e407b1e0d49a989f7067aa6a14bb4,51.5600722,-0.1723749,Hampstead Underground Station,0.55
7bf9d82b2a979f644c48fd033c2de2cd,51.5457563,-0.0248443,Stratford International DLR Station,1.06
9f20ff03be562c9e57d317b1697aaad4,51.480079,-0.194504,Fulham Broadway Underground Station,0.06
bf4a140ae3fb7959d8a3031d7b471185,51.6089329,-0.0989943,Wood Green Underground Station,1.48
362df749144dfb1eb8860ee878a62718,51.6002461,-0.0255615,Blackhorse Road Underground Station,1.83
d87f114faf5e6a05e7fc65d731dca8c5,51.4327443,0.022974,,inf
9745f145d8bdf876d0980bb28187f64e,51.48663939999999,-0.1355895,Pimlico Underground Station,0.3
67a1ed9439f62ebeb568b52620b0a397,51.486631,-0.1355595,Pimlico Underground Station,0.3
55651668656cd7a2cefb6147797fddfa,51.5678967,-0.0956974,Manor House Underground Station,0.32
2ca73069bd447e78c3450748c0ef61f0,51.501091,-0.0242746,Heron Quays DLR Station,0.32
0dbb08f58a22b46bd2a3d8778803675c,51.4431574,-0.166102,Balham Underground Station,0.91
6b42c9da8b722038559426855fd1f9d7,51.4987936,-0.1926414,High Street Kensington Underground Station,0.25
61265ec09eaac921c02a8f354c0b5e22,51.5829931,-0.0656457999999999,Seven Sisters Underground Station,0.48
7ac6baa57d1c40afb8cb566ce9715b19,51.5320633,-0.0770201,Old Street Underground Station,1.02
7bd74381390ebc95d0ad164b721c0efb,51.6297927,-0.1005709,Southgate Underground Station,1.91
0516640a68119f1f159690d0515f6127,51.4917972,-0.1642039,Sloane Square Underground Station,0.55
8406d8f7dda00deb784ef19115282045,51.4725538,-0.2399388,,inf
b7f6847f4e8b5829d202aed668b62241,51.4646378,-0.169492,Clapham South Underground Station,2.02
e7ce44f19408ffa2c60b30d981b3d45c,51.5094663,-0.023331,Westferry DLR Station,0.24
0e0f2fbc7266e84bc22a710066131e37,51.4646378,-0.169492,Clapham South Underground Station,2.02
be2bf55394408c8c6af24f96df66dfee,51.5266254,-0.0861411,Old Street Underground Station,0.14
43e6fb01e26e5315a1b7e52c4bcdb511,51.5365379,-0.1108886,Angel Underground Station,0.56
751ebe28ec246635081179e4cb38a533,51.449883,-0.0405409,,inf
893302268a9ffe2bfd98355d957081fb,51.5144803,-0.1898553,Bayswater Underground Station,0.28
5c259e409a43cb6c7ed5b1f80101422c,51.48765359999999,-0.2923442,Gunnersbury Underground Station,1.27
de2549fdf4e95050208586657fefd404,51.5507667,-0.2058743,Kilburn Underground Station,0.41
50004bc6cb379c2af5cbd8fc2e907230,51.4497739,-0.1419105,Clapham South Underground Station,0.51
b72f7d4881eb22db43a90c4b103a8a17,51.61754579999999,-0.2197874,Mill Hill East Underground Station,1.24
fd4d32c6e708ef09c916ec55b199feb9,51.490441,0.0677011,Woolwich Arsenal DLR Station,0.11
9c41b81fb3e840701e7867a2f1dc9d18,51.5686873,-0.1188141,Finsbury Park Underground Station,0.97
5c895f2bf06bc24e31138999bc04e03f,51.5686873,-0.1188141,Finsbury Park Underground Station,0.97
2fe5dfb34c58951d366a82a6a75b7251,51.4930658,-0.0223089,Mudchute DLR Station,0.59
297870718f67127dc5fb275dea233664,51.4653154,-0.0804165,,inf
2179f58512c5aabc5f447eef50a1fca6,51.5540265,-0.2195086,Willesden Green Underground Station,0.56
abaed31b4f3fc3b773a23ea5561ecc8e,51.518186,-0.22061,Latimer Road Underground Station,0.57
9dbf8d5ea218734456b6ff5b8c696b87,51.5118668,-0.2224002,White City Underground Station,0.13
051108f82ec94368f4bc562c9f4c94e5,51.3821175,-0.155908,Mitcham Junction Tram Stop,1.21
68bc1f6de17d870b2bbe5e2cf5cbb7a6,51.4299598,-0.1587909,Tooting Bec Underground Station,0.64
2c32fbb754e168c8bd0b1fe338fdef80,51.3549069,-0.2007375,,inf
46f9e97c6a86923b72475e18a685e960,51.5145337,-0.1563171,Marble Arch Underground Station,0.22
fa9aa3f045d2487ce4b4dbd872427000,51.4929704,-0.1843899,Gloucester Road Underground Station,0.19
8d6192ce6bb753a0e043b4a5cc72c957,51.61754579999999,-0.2197874,Mill Hill East Underground Station,1.24
9c341be77b2d1279e40ca8fa47bcb796,51.4267447,-0.1552126,Tooting Broadway Underground Station,0.92
ce37580e197dab492c61b23a4824fcf0,51.550277,0.0075733,Leyton Underground Station,1.15
70eb29e3222157cabd07f9e0bca20a9b,51.5042182,-0.0250777,Heron Quays DLR Station,0.27
f969217644d15556f95e4d48aec247b4,51.5141947,-0.0435854,Limehouse DLR Station,0.33
9cb75aa45d21071cc9afcd0c238e5f51,51.5687067,-0.1942605,Golders Green Underground Station,0.4
a6d9105844a20168022d95e61c899f0a,51.4926839,-0.2667843,Chiswick Park Underground Station,0.23
5e55b355617ad96599788682eb1162f0,51.6445559,-0.0655965999999999,,inf
66e87c444178ec4524df05acb52089c8,51.5189256,-0.1730681,Edgware Road (Bakerloo) Underground Station,0.25
07ae89ae39e810f2a34a8afd010c3068,51.5161528,-0.2099932,Ladbroke Grove Underground Station,0.15
5bbea440c0fe3f0c3070d41663de1d40,51.5028723,-0.0144318,Canary Wharf Underground Station,0.27
3dbd39324a778a8c7453a98f37858cf5,51.5000013,-0.0264994,Heron Quays DLR Station,0.52
9b2e60f446f00ac9acabc9805b68bdb8,51.5082669,-0.1485397,Green Park Underground Station,0.43
00082048879aed747854217532714b2e,51.4856303,-0.1734447,South Kensington Underground Station,0.94
9b37f613dfb4e52d2fe106d19c4660e8,51.4938679,-0.1287199,Pimlico Underground Station,0.64
9ca3545913efd7d051c613c690329e7d,51.5028723,-0.0144318,Canary Wharf Underground Station,0.27
1a181e6923076bace7e5781d8d235bdf,51.50305549999999,-0.0735483,Tower Hill Underground Station,0.8
4af6bdb81e07b2d374a3b746dfa66110,51.4954443,0.0822479,Woolwich Arsenal DLR Station,1.09
5eb209d269e67619553cbac83034e62e,51.5635169,-0.081243,Manor House Underground Station,1.31
0589ca5b9f31ceff0b784e23e6158df9,51.4672008,-0.0908365,Brixton Underground Station,1.75
c56f4a55f60b694748a036f43a59ba45,51.57212699999999,-0.2205785,Brent Cross Underground Station,0.7
17ce36993b42141980b391ecf47a9630,51.5146096,-0.0687516,Aldgate East Underground Station,0.26
8d369c6b5085f4078bbeb7bd5033c07f,51.5290729,-0.0959192,Old Street Underground Station,0.67
b1f2a2c103aaa106a9f0841c78f460b7,51.565687,-0.1228232,Archway Underground Station,0.83
e325948a1c00e9fbfc978b6243497b9c,51.4205659,-0.2187447,Dundonald Road Tram Stop,0.84
56723f467c641295eba685ddb949e99f,51.4844216,-0.1756844,South Kensington Underground Station,1.08
204418dd1edb1d9952ba304dc1633a2d,51.5023211,-0.0127598,South Quay DLR Station,0.34
508275a1269a76d562dd9e1ed081c8a8,51.6268743,-0.1401593,Southgate Underground Station,1.05
de2484658798fe33eb459d83c8209e79,51.4677561,-0.0539676,,inf
b3ea323b507206acd3a82628b7cd226d,51.5490152,-0.2257589,Willesden Green Underground Station,0.29
2fe6a0eeede5c6a6f4462223436a6288,51.50252810000001,-0.0975028,Borough Underground Station,0.32
40fc72a699624737efb3fc7b03d5624a,51.5707828,-0.2235054,Brent Cross Underground Station,0.95
d73e28bffceab264a715a39a3bc0a5c1,51.5292902,-0.0966497,Old Street Underground Station,0.72
cf791b0d52a107d4144f4b3503260d5b,51.4539384,-0.2997198,Richmond Underground Station,1.04
3cba5c736451dafd5b25d82631d79667,51.4822329,-0.1281904,Nine Elms Underground Station,0.26
cb1cb0a76646f053539ab432ea143a2f,51.5012445,-0.1878152,High Street Kensington Underground Station,0.35
d66921aadbd8c5c47922fc8d0ffe022a,51.5023211,-0.0127598,South Quay DLR Station,0.34
38444385b22e8eb0f966bd7a8c425c48,51.5196512,-0.1410813,Goodge Street Underground Station,0.48
e680a54a3f9323a3e36e9b14546e492b,51.4739103,-0.0506232,Deptford Bridge DLR Station,1.96
0a93d41772a32dfc3cf604af5dc6a4a3,51.5509165,-0.1944296,West Hampstead Underground Station,0.53
f5ee9f1452c0d2c7b7439eafc28fb2ed,51.51344510000001,-0.0616868,Shadwell DLR Station,0.4
117a544d15d70d0718a3ff22128cdb0a,51.4822329,-0.1281904,Nine Elms Underground Station,0.26
c964e757938964d6e1db1f558c078f01,-33.9094075,151.2210715,,
8bea4dbf2b33e244541e705c6df53355,51.494543,0.0665349,Woolwich Arsenal DLR Station,0.54
a1cca2842b8b880e5f3a13c67ef5f93f,51.4667243,-0.2515964,,inf
1f106c881e5a8c28e3212e361eb1bf6b,51.5273645,-0.2355447,Kensal Green Underground Station,0.81
eba832447f6bedbc2e770f0bb155dc63,51.4814963,-0.1279898,Nine Elms Underground Station,0.18
f826a16eb5464c8896daf04226c71779,51.507161,-0.029005,Westferry DLR Station,0.3
cecf959041419bf1962cbc39e6c42d0e,51.5273645,-0.2355447,Kensal Green Underground Station,0.81
e629f2c52881ccc196645792eb8b0f62,51.5152616,-0.0032512,East India DLR Station,0.66
88dc0396fa19d0389fbdabbd4b939882,51.5399429,-0.1016159,Highbury & Islington Underground Station,0.72
475e700f965ca35c57cb2dbed509be65,51.4997718,-0.0179172,South Quay DLR Station,0.14
de033d0dbd0ee6132c9fec0df4612957,51.57212699999999,-0.2205785,Brent Cross Underground Station,0.7
64735acbbf34563b14762b875ffae36b,51.5904429,-0.1034232,Turnpike Lane Underground Station,0.04
2fa284eb0657b765511adfe5f7f1c316,51.5082435,0.1294432,,inf
c7328cad586f531d842fb47f80924b4a,51.440543,-0.1158173,,inf
bd54c4183c9cf69ab929c47f7363913a,51.4892406,-0.2096301,West Kensington Underground Station,0.25
545305dc9d38a44e0f2b7d62f4bfa2a1,51.4920021,-0.2145302,Barons Court Underground Station,0.2
60df456d3b0533265ba9f83651eea6ed,51.4568173,-0.3128394,Richmond Underground Station,1.07
530d05ac99477a65bc3c4e3622443561,51.531991,-0.1289272,King's Cross St. Pancras Underground Station,0.42
1f841ff7985ce9bfc879ae37636fed71,51.4979018,-0.0189269,South Quay DLR Station,0.31
f0186a8402d2228f633aaa8bb6dad741,51.5922691,-0.0069004,Walthamstow Central Underground Station,1.37
ed4578cb583fe2db521253070f595c09,51.4987936,-0.1926414,High Street Kensington Underground Station,0.25
682026e48a95c5418752812ccc7ad8e4,51.4721538,-0.1773239,Fulham Broadway Underground Station,1.54
ff5bff1184e0322b33f590ec3c6847d1,51.4721538,-0.1773239,Fulham Broadway Underground Station,1.54
e35f4ed67352c997e45de1c769c11657,51.5950603,-0.247684,Colindale Underground Station,0.16
82c900efd499f78329d15b7c7d85afeb,51.5950603,-0.247684,Colindale Underground Station,0.16
3bda58fec3a39440b3c07f52197c6e59,51.5950603,-0.247684,Colindale Underground Station,0.16
fb74efe089ad2007c961bc4adb867c4c,51.5950603,-0.247684,Colindale Underground Station,0.16
64e9f23380081ae173d817b6d1173637,51.6024517,-0.0676958,Tottenham Hale Underground Station,1.68
a994e9685d8868e70c70d00849c877b1,51.543428,-0.1122157,Highbury & Islington Underground Station,0.7
bcab5181f580c98d7a04b6cf8e60b070,51.5031081,-0.012924,Canary Wharf Underground Station,0.37
0854a1a763385780a6571b2a0a49a1f4,51.48202029999999,-0.1444907,Battersea Power Station Underground Station,0.28
1ca11df7d2f470bdd3e7cef4b4051a13,51.5031081,-0.012924,Canary Wharf Underground Station,0.37
fba57a83f8a5cb3dfd17768fc78fdbd2,51.4616477,-0.1907511,East Putney Underground Station,1.43
7b71efe34c053693187135a2968bf167,51.5446409,-0.2739234,Stonebridge Park Underground Station,0.16
ba0d690ed46ce3b5f40d1d071b649ebe,51.5264736,-0.2349154,Kensal Green Underground Station,0.82
25880e434007fdfe00cb4a5d7c26e26b,51.4683213,-0.077196,,inf
a4e9f35d9285e628c036bb020baf7dac,51.4654747,-0.1813821,Parsons Green Underground Station,1.75
85d8327b41d3122636522004c2599f52,51.6036835,-0.2368222,Colindale Underground Station,1.29
8ebe1c3bd26de69be0af7d13cc115d1e,51.5072258,-0.2268899,Shepherd's Bush Market Underground Station,0.19
5edc4989029e3f90d1e933d310c76a53,51.5465021,-0.233971,Dollis Hill Underground Station,0.7
f01b4d49d3bc3c2f10f20df53af728c0,51.5306872,-0.146932,Mornington Crescent Underground Station,0.72
b79c65fbc2bc764d8f4015011d2e3f31,51.5937843,-0.1990442,Finchley Central Underground Station,0.91
38639156eb32f03457b8661868c2ad79,51.5138486,-0.1837743,Bayswater Underground Station,0.34
5ef3371af9bddf5e962609e976794f17,51.4969486,-0.0149864,Crossharbour DLR Station,0.14
21f5db0dd61a8fcb5626426cc1564874,51.5733505,-0.0941747,Manor House Underground Station,0.32
dc6fa4a146f69b936d579998a0a0556b,51.4128724,-0.067969,Birkbeck Tram Stop,1.32
c1fb548401b4e5b0a5d8a290132ae64f,51.501713,-0.1909008,High Street Kensington Underground Station,0.15
bce6ab45905c475320645a47ac10c627,51.54102289999999,-0.2530945,Harlesden Underground Station,0.62
31d6891df8fdfe42073f35c7e44d1005,51.617268,-0.177147,Woodside Park Underground Station,0.58
cb0adb7eaafa08ee5fcdb9bb83eb224f,51.6041131,-0.1826884,West Finchley Underground Station,0.71
793eafc1334a651c75e35ad7963afcd3,51.5021205,-0.0246486,Heron Quays DLR Station,0.26
92fb6742af053218c8f892c9684af994,51.4994308,-0.2357103,Ravenscourt Park Underground Station,0.59
e5bdf4490a7954d293c9a057d847ad9b,51.4833241,-0.1322304,Nine Elms Underground Station,0.46
3cf1d3b500bab80de9e4714b223322a1,51.55405709999999,-0.1901303,West Hampstead Underground Station,0.83
ab01fb0ba3d52d80961f40c031653897,51.5395226,-0.1606499,Chalk Farm Underground Station,0.72
e738ae2ea5d8000f6f23071cb43eabe4,51.4973658,-0.0989049,Elephant & Castle Underground Station,0.34
db175266822a6c44c59cb19f05ae52fb,51.6445559,-0.0655965999999999,,inf
c20a6f7d1c250bb3689533b821b51c7b,51.5057499,-0.2687381,Acton Town Underground Station,0.87
2231348e1c07a84b8a0ae9d3bf84f5eb,51.6177358,-0.0652704,,inf
c2d31792a3bc4b97400793a1d12fc870,51.4983854,-0.1592894,Knightsbridge Underground Station,0.37
165c6697402ff0c25dff1eed4292cc91,51.4567349,-0.1369229,Clapham Common Underground Station,0.57
61490733ecf765692d4f8831ee00abd0,51.5931347,-0.2440044,Colindale Underground Station,0.48
150a4c469d443fdd7c96a61452f5ffce,51.5138463,-0.0690925999999999,Aldgate East Underground Station,0.26
359486e30ec77948e05c214b316f819f,51.4703229,-0.1503543,Battersea Power Station Underground Station,1.21
694c9cbbdda621ec42e5289a8d22ea36,51.50899279999999,-0.1355034,Piccadilly Circus Underground Station,0.17
82b654dda82f83b3749d7cb2d6cebb59,51.5530701,-0.1888541,West Hampstead Underground Station,0.73
e0e86f522aae4c951ef3a910393047fa,51.4316037,-0.2999629,,inf
f9c07253cd3b8b87a657ff747825d83a,51.4491363,-0.0742556,,inf
6dfbbced5a2ac7397c88d9cebdacca24,51.5095281,-0.229236,Wood Lane Underground Station,0.33
e716a1f8e77e66d7e8b895dafd199678,51.5294637,-0.0964292,Old Street Underground Station,0.72
13cbe7b445221619c7ba5e7235f06a27,51.5098879,-0.030248,Westferry DLR Station,0.25
8a7b2266158543636011aa6cfcd40831,51.5607174,-0.0675254,,inf
d8d21a3552a9a2a0110ff532fddebda7,51.5258355,-0.1871545,Warwick Avenue Underground Station,0.37
63695537c2f31ea8167b53dc0d081a0a,51.4822329,-0.1281904,Nine Elms Underground Station,0.26
6e876b13108f88187e0d18cccc3345aa,51.5683928,-0.1271477,Archway Underground Station,0.62
f770bb9fceafae852007f91ec534e9d6,51.5244683,-0.0574809,Bethnal Green Underground Station,0.34
d94cf354fbe7d0088e5207866ec32279,51.481388,-0.1380905,Battersea Power Station Underground Station,0.32
5d4c6eab9e1d5a8081f14c46047701ca,51.52078700000001,-0.17208,Edgware Road (Bakerloo) Underground Station,0.14
19d0fe70abebb93614c5256e9d5b400a,51.48202029999999,-0.1444907,Battersea Power Station Underground Station,0.28
893e7a4d61b5f3dfdff464ff4f8dd846,51.4887741,-0.2741707,Gunnersbury Underground Station,0.35
235a411420b30dcb218ea76c56bb07d0,51.4908138,-0.1937261,Earl's Court Underground Station,0.14
6eb8068598b07284a1a95f9c1e9f876b,51.4908138,-0.1937261,Earl's Court Underground Station,0.14
235a411420b30dcb218ea76c56bb07d0,51.4908138,-0.1937261,Earl's Court Underground Station,0.14
5c02f4e53bc3b6b9329148528c8bae8a,51.4908138,-0.1937261,Earl's Court Underground Station,0.14
c6a8f7a6fbcfff08419edcc5da27bb65,51.5973471,-0.1022587,Wood Green Underground Station,0.53
65d8b7a79a6f848d8c6dbe51132da1ae,51.6282148,-0.1708913,Totteridge & Whetstone Underground Station,0.63
56da325f3acf1aaa280a670bb75ccb27,51.5138463,-0.0690925999999999,Aldgate East Underground Station,0.26
d11a6788db52bd33058e4acf7198292c,51.4687289,-0.1790659,Fulham Broadway Underground Station,1.7
de0fa02166e817b483bbb19cd25c38cf,51.5311691,-0.2160519,Kensal Green Underground Station,0.63
6d5b8abd1b056b7d87fed91f323911bf,51.4404579,-0.1512043,Balham Underground Station,0.34
2fc93d366ea66979acc296997e767af2,51.5012438,-0.2129594,Kensington (Olympia) Underground Station,0.45
1ed385891bc42039612cf110bc81db13,51.5283178,-0.1679381,Marylebone Underground Station,0.74
582243daab8e8dfe01b37116fdf2b321,51.5761851,-0.0117735,Walthamstow Central Underground Station,0.94
728b0055ec89fbf53a29cc3300ab68b7,51.4822329,-0.1281904,Nine Elms Underground Station,0.26
0e87902ffcdc4197cef7c2099279133f,51.517213,-0.058611,Whitechapel Underground Station,0.27
9c2df7f36b150bf8bae37e739f23bf27,51.5555477,-0.1019032,Arsenal Underground Station,0.52
2ff77dfd24c5ce8b59449421f0727cd8,51.4822329,-0.1281904,Nine Elms Underground Station,0.26
d2372042c76188b8cd93e2509018704d,51.5530482,-0.2241304,Willesden Green Underground Station,0.47
b567f07184b64b411b014e6259e3ee44,51.4467352,-0.1877564,Southfields Underground Station,1.32
1077f3f06e688bd212a0ff5e16bee92d,51.4916327,-0.1286456,Pimlico Underground Station,0.45
15048a4991dbac70aa0ae1dd5f235f97,51.4732075,-0.121428,Stockwell Underground Station,0.14
d31b2547611cc0172156af0752dd7c8d,51.5490789,-0.1948981,West Hampstead Underground Station,0.38
ce42b8b96b1442ae7cd4e21a75c3655b,51.4278094,-0.3077866,,inf
3b500a9c21ad933ec68f661545b9c9ec,51.5593794,-0.1201282,Arsenal Underground Station,0.88
5e01aa0aea4146ab837b131e7a29cbb9,51.5622153,-0.1103712,Finsbury Park Underground Station,0.33
38eae202a5d26d99a16df45cd1f32133,51.5098879,-0.030248,Westferry DLR Station,0.25
789b94ed35bfa577cc8d4f0a0cb284dd,51.5012445,-0.1878152,High Street Kensington Underground Station,0.35
5a72ec72e03cc5cacb464d02070501e8,51.3606709,-0.1893037,,inf
b9748e35ac4e4ef59917a3ab3eda8f99,51.4456128,-0.1893678,Southfields Underground Station,1.2
2123c92497ce20ab71341f4ffaa8751e,51.4931868,-0.0992796,Elephant & Castle Underground Station,0.18
4d94957f02d1601e1178c68d6c03f7c9,51.521694,-0.2101603,Ladbroke Grove Underground Station,0.47
80377ef9741b79f80c2454e82baf4abc,51.4485408,-0.0475449,,inf
fbaddb8214ff70c0ab81dc5b0cf8e190,51.5527199,-0.0561434,,inf
36b6d524e53c68af6a75dc146627fe05,51.5145384,0.0099712999999999,Canning Town DLR Station,0.14
9c6194e1e426d166f4763d8c5a18d46c,51.622399,0.0108074,,inf
697f3e1f20644cc780529ded31c40197,51.5514229,-0.1637991,Belsize Park Underground Station,0.14
fa230d1b1f15992825b2b45ac44d01ee,51.4967746,-0.1317084,St. James's Park Underground Station,0.34
75e7da76fc7a905f5ab736d699bad3b2,51.5042505,-0.1153239,Waterloo Underground Station,0.11
340a452241e98c08eed32732da02181b,51.4700393,-0.1910216,Parsons Green Underground Station,0.91
439595d7e8259e368b64d5cb06a3a60a,51.5022775,-0.0151162,South Quay DLR Station,0.25
19cd1f1ec1bdcab9551e17b17768c270,51.4994667,-0.1973013,High Street Kensington Underground Station,0.36
f097356ceac5c44860af0dc4dee9f915,51.5113882,-0.2166139,Latimer Road Underground Station,0.24
4e85d09779c4d6c9c6cebe5e50acfc17,51.5142511,-0.1824953,Bayswater Underground Station,0.44
